lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00371831,ENST00000956969.1,ENSG00000126804,ZBTB1,99.3,100.0,90.97,91.28,100.0,95.38749999999999,4
TCONS_00371831,ENST00000857256.1,ENSG00000015171,ZMYND11,99.3,100.0,90.97,91.28,100.0,95.38749999999999,4
TCONS_00371831,ENST00000945331.1,ENSG00000012983,MAP4K5,99.3,100.0,90.95,91.28,100.0,95.3825,4
TCONS_00371831,ENST00000366812.6,ENSG00000182827,ACBD3,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00371831,ENST00000964522.1,ENSG00000136636,KCTD3,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00371831,ENST00000943975.1,ENSG00000122376,SHLD2,99.3,100.0,90.8,91.28,100.0,95.345,4
TCONS_00371831,ENST00000943974.1,ENSG00000122376,SHLD2,99.3,100.0,90.8,91.28,100.0,95.345,4
TCONS_00371831,ENST00000914816.1,ENSG00000122376,SHLD2,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00371831,ENST00000914814.1,ENSG00000122376,SHLD2,99.3,100.0,90.73,91.28,100.0,95.32750000000001,4
TCONS_00371831,ENST00000943972.1,ENSG00000122376,SHLD2,99.3,100.0,90.73,91.28,100.0,95.32750000000001,4
TCONS_00371831,ENST00000381591.5,ENSG00000015171,ZMYND11,99.3,100.0,90.71,91.28,100.0,95.32249999999999,4
TCONS_00371831,ENST00000972244.1,ENSG00000015171,ZMYND11,99.3,100.0,90.59,91.28,100.0,95.29249999999999,4
TCONS_00371831,ENST00000258418.10,ENSG00000135932,CAB39,99.3,100.0,90.56,91.28,100.0,95.285,4
TCONS_00371831,ENST00000556095.5,ENSG00000100744,GSKIP,99.3,100.0,90.53,91.28,100.0,95.2775,4
TCONS_00371831,ENST00000378863.9,ENSG00000088766,CRLS1,99.3,100.0,90.53,91.28,100.0,95.2775,4
TCONS_00371831,ENST00000683754.1,ENSG00000135317,SNX14,99.3,100.0,90.53,91.28,100.0,95.2775,4
TCONS_00371831,ENST00000369143.2,ENSG00000112249,ASCC3,99.3,100.0,90.51,91.28,100.0,95.27250000000001,4
TCONS_00371831,ENST00000857262.1,ENSG00000015171,ZMYND11,99.3,100.0,90.5,91.28,100.0,95.27000000000001,4
TCONS_00371831,ENST00000897934.1,ENSG00000097046,CDC7,99.3,100.0,90.49,91.28,100.0,95.26750000000001,4
TCONS_00371831,ENST00000945203.1,ENSG00000143815,LBR,99.3,100.0,90.45,91.28,100.0,95.2575,4
TCONS_00371831,ENST00000903330.1,ENSG00000135317,SNX14,99.09,100.0,90.66,91.28,100.0,95.2575,4
TCONS_00371831,ENST00000966385.1,ENSG00000122068,FYTTD1,99.3,100.0,90.42,91.28,100.0,95.25,4
TCONS_00371831,ENST00000437302.6,ENSG00000150093,ITGB1,99.3,100.0,90.41,91.28,100.0,95.2475,4
TCONS_00371831,ENST00000930976.1,ENSG00000112081,SRSF3,99.3,100.0,90.4,91.28,100.0,95.245,4
TCONS_00371831,ENST00000429642.2,ENSG00000067064,IDI1,99.3,100.0,90.4,91.28,100.0,95.245,4
TCONS_00371831,ENST00000946230.1,ENSG00000093000,NUP50,99.3,100.0,90.39,91.28,100.0,95.2425,4
TCONS_00371831,ENST00000880427.1,ENSG00000138071,ACTR2,99.3,100.0,90.38,91.28,100.0,95.24000000000001,4
TCONS_00371831,ENST00000575811.5,NA,NA,99.3,100.0,90.35,91.28,100.0,95.23249999999999,4
TCONS_00371831,ENST00000906057.1,ENSG00000257103,LSM14A,99.3,100.0,90.35,91.28,100.0,95.23249999999999,4
TCONS_00371831,ENST00000912078.1,ENSG00000182827,ACBD3,99.3,100.0,90.35,91.28,100.0,95.23249999999999,4
TCONS_00371831,ENST00000959691.1,ENSG00000182827,ACBD3,99.3,100.0,90.35,91.28,100.0,95.23249999999999,4
TCONS_00371831,ENST00000857266.1,ENSG00000015171,ZMYND11,99.3,100.0,90.33,91.28,100.0,95.22749999999999,4
TCONS_00371831,ENST00000417122.7,ENSG00000150093,ITGB1,99.3,100.0,90.32,91.28,100.0,95.225,4
