lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00522040,ENST00000394804.6,ENSG00000109332,UBE2D3,99.09,100.0,93.13,89.9,100.0,95.53,4
TCONS_00522040,ENST00000422098.6,ENSG00000101966,XIAP,99.3,100.0,91.52,91.28,100.0,95.525,4
TCONS_00522040,ENST00000393310.5,ENSG00000169756,LIMS1,99.3,100.0,91.47,91.28,100.0,95.51249999999999,4
TCONS_00522040,ENST00000912410.1,ENSG00000070214,SLC44A1,99.09,100.0,91.52,91.28,100.0,95.4725,4
TCONS_00522040,ENST00000933597.1,ENSG00000143815,LBR,99.09,100.0,91.52,91.28,100.0,95.4725,4
TCONS_00522040,ENST00000905629.1,ENSG00000136636,KCTD3,99.09,100.0,91.45,91.28,100.0,95.45500000000001,4
TCONS_00522040,ENST00000885038.1,ENSG00000087338,GMCL1,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00522040,ENST00000885798.1,ENSG00000143815,LBR,99.09,100.0,91.41,91.28,100.0,95.445,4
TCONS_00522040,ENST00000560355.1,ENSG00000166147,FBN1,99.09,100.0,92.64,90.0,100.0,95.4325,4
TCONS_00522040,ENST00000349556.5,ENSG00000213066,CEP43,99.3,100.0,91.14,91.28,100.0,95.43,4
TCONS_00522040,ENST00000880427.1,ENSG00000138071,ACTR2,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00522040,ENST00000298406.6,ENSG00000139977,NAA30,99.3,100.0,91.1,91.28,100.0,95.41999999999999,4
TCONS_00522040,ENST00000880429.1,ENSG00000138071,ACTR2,99.3,100.0,91.08,91.28,100.0,95.41499999999999,4
TCONS_00522040,ENST00000321662.11,ENSG00000180998,GPR137C,99.09,100.0,92.66,89.9,100.0,95.4125,4
TCONS_00522040,ENST00000903191.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.62,89.9,100.0,95.4025,4
TCONS_00522040,ENST00000690216.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00522040,ENST00000874564.1,ENSG00000135932,CAB39,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00522040,ENST00000690137.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00522040,ENST00000685491.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00522040,ENST00000945203.1,ENSG00000143815,LBR,99.3,100.0,90.99,91.28,100.0,95.39250000000001,4
TCONS_00522040,ENST00000897934.1,ENSG00000097046,CDC7,99.3,100.0,90.99,91.28,100.0,95.39250000000001,4
TCONS_00522040,ENST00000968019.1,ENSG00000113300,CNOT6,99.3,100.0,90.97,91.28,100.0,95.38749999999999,4
TCONS_00522040,ENST00000874561.1,ENSG00000135932,CAB39,99.3,100.0,90.96,91.28,100.0,95.38499999999999,4
TCONS_00522040,ENST00000928785.1,ENSG00000168092,PAFAH1B2,99.09,100.0,92.55,89.9,100.0,95.38499999999999,4
TCONS_00522040,ENST00000945205.1,ENSG00000143815,LBR,99.3,100.0,90.95,91.28,100.0,95.3825,4
TCONS_00522040,ENST00000952698.1,ENSG00000177189,RPS6KA3,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00522040,ENST00000930976.1,ENSG00000112081,SRSF3,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00522040,ENST00000943060.1,ENSG00000102081,FMR1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00522040,ENST00000857075.1,ENSG00000102081,FMR1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00522040,ENST00000857074.1,ENSG00000102081,FMR1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00522040,ENST00000913362.1,ENSG00000135932,CAB39,99.3,100.0,90.9,91.28,100.0,95.37,4
TCONS_00522040,ENST00000933596.1,ENSG00000143815,LBR,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
