lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00589880,ENST00000369143.2,ENSG00000112249,ASCC3,99.3,100.0,90.88,91.28,100.0,95.36500000000001,4
TCONS_00589880,ENST00000964522.1,ENSG00000136636,KCTD3,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000971590.1,ENSG00000184575,XPOT,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000936976.1,ENSG00000184575,XPOT,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000905630.1,ENSG00000136636,KCTD3,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00589880,ENST00000943974.1,ENSG00000122376,SHLD2,99.3,100.0,90.8,91.28,100.0,95.345,4
TCONS_00589880,ENST00000943975.1,ENSG00000122376,SHLD2,99.3,100.0,90.8,91.28,100.0,95.345,4
TCONS_00589880,ENST00000943972.1,ENSG00000122376,SHLD2,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000914815.1,ENSG00000122376,SHLD2,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000914814.1,ENSG00000122376,SHLD2,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000914816.1,ENSG00000122376,SHLD2,99.3,100.0,90.77,91.28,100.0,95.3375,4
TCONS_00589880,ENST00000893043.1,ENSG00000100614,PPM1A,99.3,100.0,90.76,91.28,100.0,95.33500000000001,4
TCONS_00589880,ENST00000903328.1,ENSG00000135317,SNX14,99.3,100.0,90.76,91.28,100.0,95.33500000000001,4
TCONS_00589880,ENST00000381591.5,ENSG00000015171,ZMYND11,99.3,100.0,90.71,91.28,100.0,95.32249999999999,4
TCONS_00589880,ENST00000857264.1,ENSG00000015171,ZMYND11,99.3,100.0,90.71,91.28,100.0,95.32249999999999,4
TCONS_00589880,ENST00000922450.1,ENSG00000138071,ACTR2,99.3,100.0,90.7,91.28,100.0,95.32,4
TCONS_00589880,ENST00000282570.4,ENSG00000087338,GMCL1,99.3,100.0,90.7,91.28,100.0,95.32,4
TCONS_00589880,ENST00000945184.1,ENSG00000163527,STT3B,99.3,100.0,90.67,91.28,100.0,95.3125,4
TCONS_00589880,ENST00000258418.10,ENSG00000135932,CAB39,99.3,100.0,90.63,91.28,100.0,95.30250000000001,4
TCONS_00589880,ENST00000972244.1,ENSG00000015171,ZMYND11,99.3,100.0,90.63,91.28,100.0,95.30250000000001,4
TCONS_00589880,ENST00000915226.1,ENSG00000100744,GSKIP,99.3,100.0,90.6,91.28,100.0,95.29499999999999,4
TCONS_00589880,ENST00000857262.1,ENSG00000015171,ZMYND11,99.3,100.0,90.54,91.28,100.0,95.28,4
TCONS_00589880,ENST00000556095.5,ENSG00000100744,GSKIP,99.3,100.0,90.53,91.28,100.0,95.2775,4
