lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00372669,ENST00000922450.1,ENSG00000138071,ACTR2,99.3,100.0,90.05,91.28,100.0,95.1575,4
TCONS_00372669,ENST00000646596.1,ENSG00000117479,SLC19A2,99.09,100.0,91.63,89.9,100.0,95.155,4
TCONS_00372669,ENST00000690137.1,ENSG00000102081,FMR1,99.3,100.0,90.03,91.28,100.0,95.1525,4
TCONS_00372669,ENST00000437302.6,ENSG00000150093,ITGB1,99.3,100.0,90.03,91.28,100.0,95.1525,4
TCONS_00372669,ENST00000236137.10,ENSG00000117479,SLC19A2,99.09,100.0,91.62,89.9,100.0,95.1525,4
TCONS_00372669,ENST00000953914.1,ENSG00000100614,PPM1A,99.3,100.0,90.01,91.28,100.0,95.14750000000001,4
TCONS_00372669,ENST00000534961.5,ENSG00000120925,RNF170,99.09,100.0,90.21,91.28,100.0,95.14500000000001,4
TCONS_00372669,ENST00000928788.1,ENSG00000168092,PAFAH1B2,99.3,100.0,89.95,91.28,100.0,95.1325,4
TCONS_00372669,ENST00000916291.1,ENSG00000177189,RPS6KA3,99.3,100.0,89.94,91.28,100.0,95.13,4
TCONS_00372669,ENST00000368836.7,ENSG00000203791,EEF1AKMT2,99.3,100.0,89.9,91.28,100.0,95.12,4
TCONS_00372669,ENST00000906050.1,ENSG00000203791,EEF1AKMT2,99.3,100.0,89.9,91.28,100.0,95.12,4
