gene	kegg_gene_id	pathway_id	pathway_name
GNAI1	hsa:2770	hsa04730	Long-term depression - Homo sapiens (human)
GNAI1	hsa:2770	hsa04914	Progesterone-mediated oocyte maturation - Homo sapiens (human)
GNAI1	hsa:2770	hsa04915	Estrogen signaling pathway - Homo sapiens (human)
GNAI1	hsa:2770	hsa04916	Melanogenesis - Homo sapiens (human)
GNAI1	hsa:2770	hsa04921	Oxytocin signaling pathway - Homo sapiens (human)
GNAI1	hsa:2770	hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)
GNAI1	hsa:2770	hsa04924	Renin secretion - Homo sapiens (human)
GNAI1	hsa:2770	hsa04926	Relaxin signaling pathway - Homo sapiens (human)
GNAI1	hsa:2770	hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)
GNAI1	hsa:2770	hsa04934	Cushing syndrome - Homo sapiens (human)
GNAI1	hsa:2770	hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)
GNAI1	hsa:2770	hsa04971	Gastric acid secretion - Homo sapiens (human)
GNAI1	hsa:2770	hsa05012	Parkinson disease - Homo sapiens (human)
GNAI1	hsa:2770	hsa05030	Cocaine addiction - Homo sapiens (human)
GNAI1	hsa:2770	hsa05032	Morphine addiction - Homo sapiens (human)
GNAI1	hsa:2770	hsa05034	Alcoholism - Homo sapiens (human)
GNAI1	hsa:2770	hsa05133	Pertussis - Homo sapiens (human)
GNAI1	hsa:2770	hsa05142	Chagas disease - Homo sapiens (human)
GNAI1	hsa:2770	hsa05145	Toxoplasmosis - Homo sapiens (human)
GNAI1	hsa:2770	hsa05163	Human cytomegalovirus infection - Homo sapiens (human)
GNAI1	hsa:2770	hsa05170	Human immunodeficiency virus 1 infection - Homo sapiens (human)
GNAI1	hsa:2770	hsa05200	Pathways in cancer - Homo sapiens (human)
GNAI1	hsa:2770	hsa05207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)
GNG12	hsa:55970	hsa04010	MAPK signaling pathway - Homo sapiens (human)
GNG12	hsa:55970	hsa04014	Ras signaling pathway - Homo sapiens (human)
GNG12	hsa:55970	hsa04062	Chemokine signaling pathway - Homo sapiens (human)
GNG12	hsa:55970	hsa04081	Hormone signaling - Homo sapiens (human)
GNG12	hsa:55970	hsa04082	Neuroactive ligand signaling - Homo sapiens (human)
GNG12	hsa:55970	hsa04151	PI3K-Akt signaling pathway - Homo sapiens (human)
GNG12	hsa:55970	hsa04371	Apelin signaling pathway - Homo sapiens (human)
GNG12	hsa:55970	hsa04713	Circadian entrainment - Homo sapiens (human)
GNG12	hsa:55970	hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)
GNG12	hsa:55970	hsa04724	Glutamatergic synapse - Homo sapiens (human)
GNG12	hsa:55970	hsa04725	Cholinergic synapse - Homo sapiens (human)
GNG12	hsa:55970	hsa04726	Serotonergic synapse - Homo sapiens (human)
GNG12	hsa:55970	hsa04727	GABAergic synapse - Homo sapiens (human)
GNG12	hsa:55970	hsa04728	Dopaminergic synapse - Homo sapiens (human)
GNG12	hsa:55970	hsa04810	Regulation of actin cytoskeleton - Homo sapiens (human)
GNG12	hsa:55970	hsa04926	Relaxin signaling pathway - Homo sapiens (human)
GNG12	hsa:55970	hsa05032	Morphine addiction - Homo sapiens (human)
GNG12	hsa:55970	hsa05034	Alcoholism - Homo sapiens (human)
GNG12	hsa:55970	hsa05163	Human cytomegalovirus infection - Homo sapiens (human)
GNG12	hsa:55970	hsa05167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
GNG12	hsa:55970	hsa05170	Human immunodeficiency virus 1 infection - Homo sapiens (human)
GNG12	hsa:55970	hsa05200	Pathways in cancer - Homo sapiens (human)
GRIA2	hsa:2891	hsa04024	cAMP signaling pathway - Homo sapiens (human)
GRIA2	hsa:2891	hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)
GRIA2	hsa:2891	hsa04082	Neuroactive ligand signaling - Homo sapiens (human)
GRIA2	hsa:2891	hsa04713	Circadian entrainment - Homo sapiens (human)
GRIA2	hsa:2891	hsa04720	Long-term potentiation - Homo sapiens (human)
GRIA2	hsa:2891	hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)
GRIA2	hsa:2891	hsa04724	Glutamatergic synapse - Homo sapiens (human)
GRIA2	hsa:2891	hsa04728	Dopaminergic synapse - Homo sapiens (human)
GRIA2	hsa:2891	hsa04730	Long-term depression - Homo sapiens (human)
GRIA2	hsa:2891	hsa05014	Amyotrophic lateral sclerosis - Homo sapiens (human)
GRIA2	hsa:2891	hsa05016	Huntington disease - Homo sapiens (human)
GRIA2	hsa:2891	hsa05017	Spinocerebellar ataxia - Homo sapiens (human)
GRIA2	hsa:2891	hsa05022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
GRIA2	hsa:2891	hsa05030	Cocaine addiction - Homo sapiens (human)
GRIA2	hsa:2891	hsa05031	Amphetamine addiction - Homo sapiens (human)
GRIA2	hsa:2891	hsa05033	Nicotine addiction - Homo sapiens (human)
GRIK2	hsa:2898	hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)
GRIK2	hsa:2898	hsa04082	Neuroactive ligand signaling - Homo sapiens (human)
GRIK2	hsa:2898	hsa04724	Glutamatergic synapse - Homo sapiens (human)
GULP1	hsa:51454	hsa04148	Efferocytosis - Homo sapiens (human)
H2BC4	hsa:8339	hsa04613	Neutrophil extracellular trap formation - Homo sapiens (human)
H2BC4	hsa:8339	hsa05034	Alcoholism - Homo sapiens (human)
H2BC4	hsa:8339	hsa05203	Viral carcinogenesis - Homo sapiens (human)
H2BC4	hsa:8339	hsa05322	Systemic lupus erythematosus - Homo sapiens (human)
KIF3A	hsa:11127	hsa04340	Hedgehog signaling pathway - Homo sapiens (human)
KIF3A	hsa:11127	hsa04814	Motor proteins - Homo sapiens (human)
LIG4	hsa:3981	hsa03450	Non-homologous end-joining - Homo sapiens (human)
LPAR4	hsa:2846	hsa04015	Rap1 signaling pathway - Homo sapiens (human)
LPAR4	hsa:2846	hsa04072	Phospholipase D signaling pathway - Homo sapiens (human)
LPAR4	hsa:2846	hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)
LPAR4	hsa:2846	hsa04151	PI3K-Akt signaling pathway - Homo sapiens (human)
LPAR4	hsa:2846	hsa04810	Regulation of actin cytoskeleton - Homo sapiens (human)
LPAR4	hsa:2846	hsa05130	Pathogenic Escherichia coli infection - Homo sapiens (human)
LPAR4	hsa:2846	hsa05200	Pathways in cancer - Homo sapiens (human)
MBTPS2	hsa:51360	hsa04141	Protein processing in endoplasmic reticulum - Homo sapiens (human)
MEF2C	hsa:4208	hsa04010	MAPK signaling pathway - Homo sapiens (human)
MEF2C	hsa:4208	hsa04022	cGMP-PKG signaling pathway - Homo sapiens (human)
MEF2C	hsa:4208	hsa04371	Apelin signaling pathway - Homo sapiens (human)
MEF2C	hsa:4208	hsa04921	Oxytocin signaling pathway - Homo sapiens (human)
MEF2C	hsa:4208	hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)
MEF2C	hsa:4208	hsa05202	Transcriptional misregulation in cancer - Homo sapiens (human)
MEF2C	hsa:4208	hsa05418	Fluid shear stress and atherosclerosis - Homo sapiens (human)
PERP	hsa:57657	hsa04929	GnRH secretion - Homo sapiens (human)
PRPF38B	hsa:55119	hsa03040	Spliceosome - Homo sapiens (human)
PSMB2	hsa:5690	hsa03050	Proteasome - Homo sapiens (human)
PSMB2	hsa:5690	hsa05010	Alzheimer disease - Homo sapiens (human)
PSMB2	hsa:5690	hsa05012	Parkinson disease - Homo sapiens (human)
PSMB2	hsa:5690	hsa05014	Amyotrophic lateral sclerosis - Homo sapiens (human)
PSMB2	hsa:5690	hsa05016	Huntington disease - Homo sapiens (human)
PSMB2	hsa:5690	hsa05017	Spinocerebellar ataxia - Homo sapiens (human)
PSMB2	hsa:5690	hsa05020	Prion disease - Homo sapiens (human)
PSMB2	hsa:5690	hsa05022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
RBM25	hsa:58517	hsa03040	Spliceosome - Homo sapiens (human)
SEMA3C	hsa:10512	hsa04360	Axon guidance - Homo sapiens (human)
SMARCA1	hsa:6594	hsa03082	ATP-dependent chromatin remodeling - Homo sapiens (human)
SOCS4	hsa:9306	hsa04630	JAK-STAT signaling pathway - Homo sapiens (human)
SOCS4	hsa:9306	hsa04917	Prolactin signaling pathway - Homo sapiens (human)
UGGT2	hsa:55757	hsa04141	Protein processing in endoplasmic reticulum - Homo sapiens (human)
