lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00125660,ENST00000662562.2,ENSG00000070831,CDC42,99.09,100.0,90.83,90.0,100.0,94.98,4
TCONS_00125660,ENST00000391611.6,ENSG00000126773,PCNX4,99.09,100.0,90.93,89.9,100.0,94.97999999999999,4
TCONS_00125660,ENST00000869005.1,ENSG00000084073,ZMPSTE24,99.09,100.0,90.82,90.0,100.0,94.97749999999999,4
TCONS_00125660,ENST00000949179.1,ENSG00000115295,CLIP4,99.09,100.0,90.91,89.9,100.0,94.975,4
TCONS_00125660,ENST00000899599.1,ENSG00000069974,RAB27A,99.09,100.0,90.8,90.0,100.0,94.9725,4
TCONS_00125660,ENST00000899597.1,ENSG00000069974,RAB27A,99.09,100.0,90.89,89.9,100.0,94.97,4
TCONS_00125660,ENST00000695800.1,ENSG00000070831,CDC42,99.09,100.0,90.88,89.9,100.0,94.9675,4
TCONS_00125660,ENST00000881396.1,ENSG00000144228,SPOPL,99.09,100.0,90.76,90.0,100.0,94.9625,4
TCONS_00125660,ENST00000930480.1,ENSG00000119541,VPS4B,99.09,100.0,90.76,90.0,100.0,94.9625,4
TCONS_00125660,ENST00000394989.6,ENSG00000145335,SNCA,99.09,100.0,90.76,90.0,100.0,94.9625,4
TCONS_00125660,ENST00000881712.1,ENSG00000165449,SLC16A9,99.09,100.0,90.75,90.0,100.0,94.96000000000001,4
TCONS_00125660,ENST00000893053.1,ENSG00000100614,PPM1A,99.09,100.0,90.84,89.9,100.0,94.95750000000001,4
TCONS_00125660,ENST00000885478.1,ENSG00000078668,VDAC3,99.09,100.0,90.74,90.0,100.0,94.9575,4
TCONS_00125660,ENST00000930478.1,ENSG00000119541,VPS4B,99.09,100.0,90.74,90.0,100.0,94.9575,4
