lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00407292,ENST00000398014.7,ENSG00000140157,NIPA2,99.09,100.0,91.32,89.9,100.0,95.07749999999999,4
TCONS_00407292,ENST00000369816.5,ENSG00000118402,ELOVL4,99.09,100.0,91.2,90.0,100.0,95.0725,4
TCONS_00407292,ENST00000856828.1,ENSG00000080822,CLDND1,99.09,100.0,91.3,89.9,100.0,95.07249999999999,4
TCONS_00407292,ENST00000349736.10,ENSG00000101266,CSNK2A1,99.09,100.0,91.27,89.9,100.0,95.065,4
TCONS_00407292,ENST00000674289.1,ENSG00000140157,NIPA2,99.09,100.0,91.26,89.9,100.0,95.0625,4
TCONS_00407292,ENST00000674173.1,ENSG00000140157,NIPA2,99.09,100.0,91.26,89.9,100.0,95.0625,4
TCONS_00407292,ENST00000929967.1,ENSG00000132485,ZRANB2,99.09,100.0,91.25,89.9,100.0,95.06,4
TCONS_00407292,ENST00000971023.1,ENSG00000138660,AP1AR,99.09,100.0,91.14,90.0,100.0,95.0575,4
TCONS_00407292,ENST00000941461.1,ENSG00000140006,WDR89,99.09,100.0,91.22,89.9,100.0,95.05250000000001,4
TCONS_00407292,ENST00000951166.1,ENSG00000115604,IL18R1,99.09,100.0,91.21,89.9,100.0,95.05000000000001,4
TCONS_00407292,ENST00000951165.1,ENSG00000115604,IL18R1,99.09,100.0,91.21,89.9,100.0,95.05000000000001,4
TCONS_00407292,ENST00000233957.7,ENSG00000115604,IL18R1,99.09,100.0,91.21,89.9,100.0,95.05000000000001,4
TCONS_00407292,ENST00000375897.7,ENSG00000107897,ACBD5,99.09,100.0,91.21,89.9,100.0,95.05000000000001,4
TCONS_00407292,ENST00000943285.1,ENSG00000131269,ABCB7,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00407292,ENST00000883743.1,ENSG00000162885,B3GALNT2,99.09,100.0,91.2,89.9,100.0,95.04750000000001,4
TCONS_00407292,ENST00000685439.1,ENSG00000171100,MTM1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00407292,ENST00000629992.2,ENSG00000182621,PLCB1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00407292,ENST00000948781.1,ENSG00000085491,SLC25A24,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00407292,ENST00000691232.1,ENSG00000171100,MTM1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00407292,ENST00000688403.1,ENSG00000171100,MTM1,99.09,100.0,91.09,90.0,100.0,95.045,4
TCONS_00407292,ENST00000297354.7,ENSG00000164764,SBSPON,99.09,100.0,91.18,89.9,100.0,95.04249999999999,4
TCONS_00407292,ENST00000969012.1,ENSG00000084733,RAB10,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00407292,ENST00000926497.1,ENSG00000084733,RAB10,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00407292,ENST00000906083.1,ENSG00000084733,RAB10,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
TCONS_00407292,ENST00000906080.1,ENSG00000084733,RAB10,99.09,100.0,91.17,89.9,100.0,95.03999999999999,4
