lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00395970,ENST00000473717.1,ENSG00000133477,FAM83F,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00395970,ENST00000913055.1,ENSG00000090661,CERS4,99.09,100.0,98.13,92.45,100.0,97.4175,4
TCONS_00395970,ENST00000930008.1,ENSG00000069998,HDHD5,99.09,100.0,98.12,92.45,100.0,97.415,4
TCONS_00395970,ENST00000930004.1,ENSG00000069998,HDHD5,99.09,100.0,98.12,92.45,100.0,97.415,4
TCONS_00395970,ENST00000958001.1,ENSG00000117308,GALE,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000913831.1,ENSG00000101057,MYBL2,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000928242.1,ENSG00000187922,LCN10,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000964432.1,ENSG00000090661,CERS4,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000881191.1,ENSG00000178035,IMPDH2,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000612846.5,ENSG00000268350,FAM156A,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000910141.1,ENSG00000268350,FAM156A,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000336092.8,ENSG00000159173,TNNI1,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000441012.7,ENSG00000025434,NR1H3,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000622493.4,ENSG00000070371,CLTCL1,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000896735.1,ENSG00000025434,NR1H3,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000651512.1,ENSG00000080511,RDH8,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000896728.1,ENSG00000025434,NR1H3,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000954182.1,ENSG00000196998,WDR45,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000321895.7,ENSG00000177352,CCDC71,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000926104.1,ENSG00000176974,SHMT1,99.09,100.0,98.11,92.45,100.0,97.4125,4
TCONS_00395970,ENST00000366698.7,ENSG00000162931,TRIM17,99.09,100.0,98.11,92.45,100.0,97.4125,4
