lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00125288,ENST00000905630.1,ENSG00000136636,KCTD3,99.3,100.0,91.34,91.28,100.0,95.47999999999999,4
TCONS_00125288,ENST00000399034.7,ENSG00000122545,SEPTIN7,99.3,100.0,91.34,91.28,100.0,95.47999999999999,4
TCONS_00125288,ENST00000282344.11,ENSG00000152484,USP12,99.3,100.0,91.31,91.28,100.0,95.4725,4
TCONS_00125288,ENST00000945185.1,ENSG00000163527,STT3B,99.3,100.0,91.26,91.28,100.0,95.46000000000001,4
TCONS_00125288,ENST00000393310.5,ENSG00000169756,LIMS1,99.3,100.0,91.24,91.28,100.0,95.45500000000001,4
TCONS_00125288,ENST00000933595.1,ENSG00000143815,LBR,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00125288,ENST00000933596.1,ENSG00000143815,LBR,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00125288,ENST00000945205.1,ENSG00000143815,LBR,99.3,100.0,91.21,91.28,100.0,95.44749999999999,4
TCONS_00125288,ENST00000440235.6,ENSG00000102081,FMR1,99.3,100.0,91.2,91.28,100.0,95.445,4
TCONS_00125288,ENST00000943058.1,ENSG00000102081,FMR1,99.3,100.0,91.2,91.28,100.0,95.445,4
TCONS_00125288,ENST00000915226.1,ENSG00000100744,GSKIP,99.3,100.0,91.18,91.28,100.0,95.44,4
TCONS_00125288,ENST00000857266.1,ENSG00000015171,ZMYND11,99.3,100.0,91.13,91.28,100.0,95.42750000000001,4
TCONS_00125288,ENST00000912351.1,ENSG00000203880,PCMTD2,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00125288,ENST00000857257.1,ENSG00000015171,ZMYND11,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00125288,ENST00000972242.1,ENSG00000015171,ZMYND11,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00125288,ENST00000901806.1,ENSG00000203880,PCMTD2,99.3,100.0,91.11,91.28,100.0,95.42250000000001,4
TCONS_00125288,ENST00000421351.4,ENSG00000112378,PERP,99.09,100.0,92.69,89.9,100.0,95.41999999999999,4
TCONS_00125288,ENST00000880428.1,ENSG00000138071,ACTR2,99.3,100.0,91.08,91.28,100.0,95.41499999999999,4
TCONS_00125288,ENST00000945331.1,ENSG00000012983,MAP4K5,99.3,100.0,91.07,91.28,100.0,95.4125,4
TCONS_00125288,ENST00000880430.1,ENSG00000138071,ACTR2,99.3,100.0,91.05,91.28,100.0,95.4075,4
TCONS_00125288,ENST00000952699.1,ENSG00000177189,RPS6KA3,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00125288,ENST00000952698.1,ENSG00000177189,RPS6KA3,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00125288,ENST00000945206.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00125288,ENST00000272163.9,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00125288,ENST00000933597.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00125288,ENST00000690137.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00125288,ENST00000857256.1,ENSG00000015171,ZMYND11,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
