lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00065280,ENST00000878331.1,ENSG00000105784,RUNDC3B,99.09,100.0,91.69,89.9,100.0,95.16999999999999,4
TCONS_00065280,ENST00000394654.4,ENSG00000105784,RUNDC3B,99.09,100.0,91.69,89.9,100.0,95.16999999999999,4
TCONS_00065280,ENST00000939438.1,ENSG00000169756,LIMS1,99.09,100.0,91.66,89.9,100.0,95.1625,4
TCONS_00065280,ENST00000954080.1,ENSG00000153310,CYRIB,99.09,100.0,91.63,89.9,100.0,95.155,4
TCONS_00065280,ENST00000867486.1,ENSG00000128791,TWSG1,99.09,100.0,91.55,89.9,100.0,95.13499999999999,4
TCONS_00065280,ENST00000920823.1,ENSG00000162885,B3GALNT2,99.09,100.0,91.54,89.9,100.0,95.1325,4
TCONS_00065280,ENST00000909453.1,ENSG00000134897,BIVM,99.09,100.0,91.53,89.9,100.0,95.13,4
TCONS_00065280,ENST00000591844.5,ENSG00000196867,ZFP28,99.09,100.0,91.42,90.0,100.0,95.1275,4
TCONS_00065280,ENST00000963730.1,ENSG00000139726,DENR,99.09,100.0,91.41,90.0,100.0,95.125,4
TCONS_00065280,ENST00000957443.1,ENSG00000162433,AK4,99.09,100.0,91.51,89.9,100.0,95.125,4
TCONS_00065280,ENST00000333991.5,ENSG00000120868,APAF1,99.09,100.0,91.51,89.9,100.0,95.125,4
TCONS_00065280,ENST00000887187.1,ENSG00000154001,PPP2R5E,99.09,100.0,91.51,89.9,100.0,95.125,4
TCONS_00065280,ENST00000534961.5,ENSG00000120925,RNF170,99.09,100.0,91.5,89.9,100.0,95.1225,4
TCONS_00065280,ENST00000863351.1,ENSG00000156671,SAMD8,99.09,100.0,91.4,90.0,100.0,95.1225,4
TCONS_00065280,ENST00000890977.1,ENSG00000151881,TMEM267,99.09,100.0,91.38,90.0,100.0,95.1175,4
TCONS_00065280,ENST00000956603.1,ENSG00000163291,PAQR3,99.09,100.0,91.48,89.9,100.0,95.1175,4
TCONS_00065280,ENST00000945331.1,ENSG00000012983,MAP4K5,99.09,100.0,91.47,89.9,100.0,95.11500000000001,4
TCONS_00065280,ENST00000538576.5,ENSG00000155380,SLC16A1,99.09,100.0,91.46,89.9,100.0,95.11250000000001,4
TCONS_00065280,ENST00000628110.2,NA,NA,99.09,100.0,91.46,89.9,100.0,95.11250000000001,4
TCONS_00065280,ENST00000909562.1,ENSG00000140157,NIPA2,99.09,100.0,91.35,90.0,100.0,95.11,4
TCONS_00065280,ENST00000855493.1,ENSG00000116754,SRSF11,99.09,100.0,91.44,89.9,100.0,95.10749999999999,4
