lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00541561,ENST00000880428.1,ENSG00000138071,ACTR2,99.3,100.0,91.08,91.28,100.0,95.41499999999999,4
TCONS_00541561,ENST00000928381.1,ENSG00000131375,CAPN7,99.3,100.0,91.07,91.28,100.0,95.4125,4
TCONS_00541561,ENST00000945331.1,ENSG00000012983,MAP4K5,99.3,100.0,91.07,91.28,100.0,95.4125,4
TCONS_00541561,ENST00000945203.1,ENSG00000143815,LBR,99.3,100.0,91.07,91.28,100.0,95.4125,4
TCONS_00541561,ENST00000880426.1,ENSG00000138071,ACTR2,99.3,100.0,91.05,91.28,100.0,95.4075,4
TCONS_00541561,ENST00000880430.1,ENSG00000138071,ACTR2,99.3,100.0,91.05,91.28,100.0,95.4075,4
TCONS_00541561,ENST00000942569.1,ENSG00000123124,WWP1,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00541561,ENST00000682171.1,ENSG00000135317,SNX14,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00541561,ENST00000952698.1,ENSG00000177189,RPS6KA3,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00541561,ENST00000952699.1,ENSG00000177189,RPS6KA3,99.3,100.0,91.04,91.28,100.0,95.405,4
TCONS_00541561,ENST00000933595.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000945206.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000891918.1,ENSG00000109790,KLHL5,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000272163.9,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000933596.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000945205.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000933597.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000885798.1,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
TCONS_00541561,ENST00000338179.6,ENSG00000143815,LBR,99.3,100.0,91.03,91.28,100.0,95.4025,4
