lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00398427,ENST00000928784.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.76,89.9,100.0,95.1875,4
TCONS_00398427,ENST00000429642.2,ENSG00000067064,IDI1,99.3,100.0,90.17,91.28,100.0,95.1875,4
TCONS_00398427,ENST00000902853.1,ENSG00000088766,CRLS1,99.3,100.0,90.16,91.28,100.0,95.185,4
TCONS_00398427,ENST00000690137.1,ENSG00000102081,FMR1,99.3,100.0,90.08,91.28,100.0,95.16499999999999,4
TCONS_00398427,ENST00000897934.1,ENSG00000097046,CDC7,99.09,100.0,90.28,91.28,100.0,95.1625,4
TCONS_00398427,ENST00000943060.1,ENSG00000102081,FMR1,99.3,100.0,90.06,91.28,100.0,95.16,4
TCONS_00398427,ENST00000857074.1,ENSG00000102081,FMR1,99.3,100.0,90.06,91.28,100.0,95.16,4
TCONS_00398427,ENST00000686086.1,ENSG00000102081,FMR1,99.3,100.0,90.04,91.28,100.0,95.155,4
TCONS_00398427,ENST00000970629.1,ENSG00000185697,MYBL1,99.3,100.0,90.04,91.28,100.0,95.155,4
TCONS_00398427,ENST00000922450.1,ENSG00000138071,ACTR2,99.09,100.0,90.21,91.28,100.0,95.14500000000001,4
TCONS_00398427,ENST00000943059.1,ENSG00000102081,FMR1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00398427,ENST00000943058.1,ENSG00000102081,FMR1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00398427,ENST00000687593.1,ENSG00000102081,FMR1,99.3,100.0,89.99,91.28,100.0,95.14250000000001,4
TCONS_00398427,ENST00000379205.5,ENSG00000205208,C4orf46,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000508457.1,ENSG00000205208,C4orf46,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000703522.1,ENSG00000152952,PLOD2,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000893216.1,ENSG00000166845,C18orf54,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000914228.1,ENSG00000097096,SYDE2,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000933936.1,ENSG00000205208,C4orf46,99.09,100.0,91.56,89.9,100.0,95.13749999999999,4
TCONS_00398427,ENST00000943061.1,ENSG00000102081,FMR1,99.3,100.0,89.95,91.28,100.0,95.1325,4
TCONS_00398427,ENST00000954860.1,ENSG00000117479,SLC19A2,99.09,100.0,91.54,89.9,100.0,95.1325,4
TCONS_00398427,ENST00000890977.1,ENSG00000151881,TMEM267,99.09,100.0,91.41,90.0,100.0,95.125,4
TCONS_00398427,ENST00000921002.1,ENSG00000143751,SDE2,99.09,100.0,91.48,89.9,100.0,95.1175,4
TCONS_00398427,ENST00000518321.6,ENSG00000175106,TVP23C,99.3,100.0,89.88,91.28,100.0,95.11500000000001,4
TCONS_00398427,ENST00000962254.1,ENSG00000113946,CLDN16,99.09,100.0,91.42,89.9,100.0,95.10249999999999,4
TCONS_00398427,ENST00000440235.6,ENSG00000102081,FMR1,99.3,100.0,89.83,91.28,100.0,95.10249999999999,4
TCONS_00398427,ENST00000888125.1,ENSG00000118454,ANKRD13C,99.09,100.0,91.39,89.9,100.0,95.095,4
TCONS_00398427,ENST00000690216.1,ENSG00000102081,FMR1,99.3,100.0,89.8,91.28,100.0,95.095,4
TCONS_00398427,ENST00000528080.6,ENSG00000166471,TMEM41B,99.09,100.0,91.36,89.9,100.0,95.0875,4
