lncrna,mrna,gene_id,gene_name,Decision_Tree(%),K-Nearest-Neighbours(%),Random_Forest(%),LightGBM(%),Cumulative_Model_Score(%),avg_score,models_ge80
TCONS_00542118,ENST00000690216.1,ENSG00000102081,FMR1,99.3,100.0,91.01,91.28,100.0,95.39750000000001,4
TCONS_00542118,ENST00000952699.1,ENSG00000177189,RPS6KA3,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00542118,ENST00000912077.1,ENSG00000182827,ACBD3,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00542118,ENST00000422098.6,ENSG00000101966,XIAP,99.3,100.0,91.0,91.28,100.0,95.39500000000001,4
TCONS_00542118,ENST00000928787.1,ENSG00000168092,PAFAH1B2,99.09,100.0,91.21,91.28,100.0,95.39500000000001,4
TCONS_00542118,ENST00000933597.1,ENSG00000143815,LBR,99.3,100.0,90.99,91.28,100.0,95.39250000000001,4
TCONS_00542118,ENST00000857260.1,ENSG00000015171,ZMYND11,99.3,100.0,90.98,91.28,100.0,95.39000000000001,4
TCONS_00542118,ENST00000857259.1,ENSG00000015171,ZMYND11,99.3,100.0,90.97,91.28,100.0,95.38749999999999,4
TCONS_00542118,ENST00000366812.6,ENSG00000182827,ACBD3,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00542118,ENST00000912078.1,ENSG00000182827,ACBD3,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00542118,ENST00000272163.9,ENSG00000143815,LBR,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00542118,ENST00000687593.1,ENSG00000102081,FMR1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00542118,ENST00000943060.1,ENSG00000102081,FMR1,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00542118,ENST00000959691.1,ENSG00000182827,ACBD3,99.3,100.0,90.92,91.28,100.0,95.375,4
TCONS_00542118,ENST00000853860.1,ENSG00000114796,KLHL24,99.3,100.0,90.91,91.28,100.0,95.3725,4
TCONS_00542118,ENST00000945205.1,ENSG00000143815,LBR,99.3,100.0,90.91,91.28,100.0,95.3725,4
TCONS_00542118,ENST00000906059.1,ENSG00000257103,LSM14A,99.3,100.0,90.9,91.28,100.0,95.37,4
TCONS_00542118,ENST00000972242.1,ENSG00000015171,ZMYND11,99.3,100.0,90.89,91.28,100.0,95.3675,4
TCONS_00542118,ENST00000857262.1,ENSG00000015171,ZMYND11,99.3,100.0,90.89,91.28,100.0,95.3675,4
TCONS_00542118,ENST00000857256.1,ENSG00000015171,ZMYND11,99.3,100.0,90.89,91.28,100.0,95.3675,4
TCONS_00542118,ENST00000857257.1,ENSG00000015171,ZMYND11,99.3,100.0,90.86,91.28,100.0,95.36000000000001,4
TCONS_00542118,ENST00000964522.1,ENSG00000136636,KCTD3,99.3,100.0,90.84,91.28,100.0,95.35499999999999,4
TCONS_00542118,ENST00000953914.1,ENSG00000100614,PPM1A,99.09,100.0,91.01,91.28,100.0,95.345,4
TCONS_00542118,ENST00000949176.1,ENSG00000115295,CLIP4,99.3,100.0,90.76,91.28,100.0,95.33500000000001,4
